GeneSymbol,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,SpeciesPrefix,LGroup,GeneLabel
lppC_1,0.089701,0.017572,-0.09896,0.011728,-0.143528,0.126749,-0.016738,0.068727,0.079098,0.039879,-0.138177,-0.060304,-0.001251,0.012889,0.094009,0.075091,0.018654,0.076429,0.080243,0.017509,0.004162,-0.031122,0.01339,0.004162,-0.062066,-0.119829,0.088175,0.104455,0.147814,-0.051229,0.121999,0.044455,0.007011,0.011992,0.016369,0.143878,-0.188898,-0.116413,-0.002633,0.048242,0.110496,-0.003415,-0.004176,0.039839,0.013721,-0.137323,0.026008,0.073327,0.004049,-0.055917,0.031759,-0.035447,-0.112029,-0.01945,0.065572,-0.048365,0.008775,-0.078358,0.074828,-0.071671,0.015082,-0.067912,-0.030192,0.093837,-0.082033,-0.064744,0.046212,-0.174683,-0.073863,-0.063993,0.108935,-0.162997,0.018843,0.013843,0.06688,0.060019,-0.035522,-0.028145,-0.011843,0.070647,-0.073405,-0.163231,0.059109,-0.038628,-0.015811,0.14081,-0.062237,-0.061215,-0.148922,-0.03174,-0.116746,0.003929,-0.072178,0.016542,0.087782,0.072559,-0.095789,0.038704,0.094155,-0.053456,0.112817,0.105449,0.047374,0.035036,-0.178139,0.038974,-0.009924,-0.05019,0.088174,0.002447,0.04777,0.171001,-0.043433,-0.133893,0.036165,0.034152,-0.089525,-0.007241,-0.056871,0.072957,-0.02738,0.061945,0.154611,-0.03726,0.103414,0.018861,-0.003673,-0.038039,MY,1,0
plsC_2,-0.128746,-0.147595,0.091885,-0.050974,0.014712,-0.068123,-0.047229,-0.016455,0.092376,0.024163,0.068143,0.015966,0.043032,-0.059367,-0.029844,-0.07601,-0.067924,0.007357,-0.020898,0.11644,-0.079543,0.031982,-0.130213,0.00362,0.026672,0.120547,-0.072062,-0.006412,-0.077065,-0.170265,-0.132147,0.128763,-0.023618,-0.092866,-0.084233,0.100326,-0.016972,-0.034713,0.037725,0.00729,0.006371,-0.026242,0.080504,0.016896,0.012941,0.181678,-0.036569,0.028174,0.074391,0.054761,0.121333,-0.048458,-0.040121,0.15052,-0.035409,0.098931,-0.15961,0.100018,0.087252,-0.13567,-0.073235,-0.041926,0.12052,0.115328,-0.029247,-0.004558,-0.0665,-0.060542,0.098882,0.026476,0.168599,-0.070513,0.180189,-0.074795,0.129391,-0.137033,-0.063499,-0.045881,-0.190564,0.169102,0.035034,0.011917,0.069025,0.040393,0.061502,0.13267,-0.025825,-0.143815,0.054248,-0.034267,-0.176878,0.01405,0.04001,0.079299,0.132821,-0.005411,0.161198,0.006932,0.129267,0.019071,-0.059954,0.063434,-0.091274,0.038162,-0.031851,0.124988,-0.077489,0.051331,-0.065063,0.051337,0.145674,-0.161091,-0.042932,0.043384,0.133743,-0.02204,0.099704,0.006679,0.061336,0.010249,0.120547,-0.098613,-0.096417,-0.146755,-0.012644,-0.015459,0.010575,-0.065184,MY,0,0
mmpR5,0.028919,-0.045783,-0.036979,0.001993,-0.077759,-0.031487,-0.07449,-0.06055,-0.069915,-0.036259,0.067774,0.170272,0.051115,0.004909,0.080035,0.010194,-0.086709,0.041821,0.046261,-0.054272,-0.143456,-0.099476,0.036889,-0.063044,0.051998,-0.146321,-0.15336,0.105774,-0.070062,-0.093593,0.047203,0.046395,-0.116603,-0.051452,0.082716,-0.045661,-0.009112,0.068511,0.052465,0.116386,0.07032,0.05797,0.130001,-0.125423,0.08121,0.045674,0.027224,-0.072628,-0.08771,0.067065,-0.033242,0.105769,0.040701,-0.027236,0.046747,0.079964,0.014849,-0.104091,0.008709,-0.010703,0.045175,0.044598,0.084954,0.104649,0.083986,-0.152584,0.171098,-2.1E-05,-0.058382,0.104709,-0.065985,0.143307,0.067314,0.148876,-0.112484,0.065174,0.007383,0.029388,0.030417,-0.157291,0.115242,0.091418,-0.013907,0.140951,-0.074067,-0.155156,-0.078357,0.134216,0.031792,-0.030011,0.119738,0.129101,0.063456,-0.070939,0.139596,-0.093012,-0.0538,-0.098903,-0.1727,0.00344,-0.044023,-0.053392,0.046958,-0.050835,0.059401,0.096476,-0.031225,-0.025988,-0.03127,-0.076716,-0.139671,-0.150303,0.025931,-0.041506,0.015201,-0.040825,-0.036407,0.079444,-0.022486,-0.070353,0.026985,0.032179,-0.065352,0.124502,0.022739,0.074137,-0.083265,-0.093907,MY,1,0
pntAA,0.014179,0.05533,-0.042092,0.032754,-0.051867,0.00851,0.038905,0.007351,-0.16406,0.006002,0.136905,-0.006656,-0.116983,-0.005178,-0.138669,-0.118312,-0.090529,0.01902,-0.034783,-0.011978,-0.014287,-0.108251,-0.113992,0.072392,-0.072776,0.001328,0.12979,0.09789,0.077774,-0.123012,-0.013576,0.035846,-0.101453,0.12456,-0.033121,0.086709,-0.089098,-0.017842,-0.156077,-0.077771,0.113244,0.111074,-0.045334,-0.05189,-0.114314,0.050149,0.0191,-0.036435,-0.125316,0.179173,-0.176469,0.109597,0.019633,-0.028349,-0.100226,-0.022007,-0.08657,0.074625,0.070788,0.073137,-0.037324,0.076794,-0.101424,-0.080488,0.182228,-0.012223,0.022531,-0.155248,-0.022682,0.112723,0.179949,0.184023,-0.020726,0.071791,0.098009,0.055372,-0.022593,-0.060828,-0.124604,0.154097,0.151916,0.116851,0.133898,0.006467,-0.144043,0.0472,0.135045,0.056062,-0.035162,0.033792,0.005736,-0.065366,-0.000378,-0.139123,-0.1071,0.038326,-0.006866,0.020293,0.01736,0.049041,0.015459,0.087404,-0.025931,-0.08601,-0.066395,0.089007,-0.105904,-0.001482,0.038063,0.051794,0.090255,-0.069354,0.179399,-0.007513,-0.092637,-0.115821,0.062363,-0.171991,-0.041927,0.060642,-0.022195,0.110329,-0.096218,-0.080346,0.012838,0.138332,0.059051,-0.053349,MY,0,0
pikAII,0.037299,-0.108419,-0.096973,0.080693,-0.175354,0.050213,-0.036796,-0.020067,-0.007913,0.003707,0.035449,-0.105368,-0.058789,0.159223,0.011936,-0.014913,-0.128511,-0.100456,-0.062747,-0.080304,-0.125996,-0.031849,0.002053,-0.01524,0.002122,0.019628,-0.032183,-0.076892,-0.016107,0.012352,-0.026144,0.048986,0.104447,-0.120687,0.036666,-0.066429,0.035764,-0.068727,-0.118811,-0.004799,-0.064661,-0.000763,-0.045913,0.100169,0.125201,0.161703,-0.049324,-0.02286,0.16049,-0.079641,0.100452,0.016451,0.005218,-0.032737,-0.157437,-0.090889,-0.028106,-0.073437,0.011781,-0.086953,0.098723,0.081244,0.012636,0.06617,0.069664,0.077252,0.074499,-0.088823,-0.036398,0.017005,0.032509,-0.025067,0.006223,-0.050812,-0.036273,-0.040791,-0.037138,0.154037,0.031874,-0.090889,0.009725,0.091871,0.027299,-0.084145,0.091826,-0.140787,0.155449,0.042082,0.000489,0.049579,-0.117878,-0.060337,-0.079759,-0.039576,0.003393,-0.133286,-0.007529,0.054544,-0.018693,-0.040166,-0.1631,0.044199,-0.08852,-0.117248,0.125448,0.11502,-0.088449,0.017508,0.022737,0.013195,0.004547,0.157898,0.032745,0.056864,0.063577,-0.002597,0.06068,-0.047928,-0.031992,0.075769,-0.053931,0.015787,0.006501,0.031961,-0.000177,0.011678,0.004201,-0.026615,MY,1,0
proS,0.126495,-0.037384,0.095195,-0.111771,0.018229,0.082313,-0.129576,-0.179546,0.11399,-0.059806,0.064735,0.049889,-0.047799,-0.014221,0.022014,0.1385,0.129628,-0.076713,0.05129,0.036459,0.127109,0.087021,-0.137215,0.081141,0.007391,0.049219,-0.029077,-0.051792,0.011588,0.038189,0.064467,0.054382,0.054508,0.029374,0.011962,-0.042266,-0.005207,0.030637,-0.168125,0.120594,0.071025,-0.127753,0.093587,0.095278,-0.015474,0.023959,0.154451,-0.074087,-0.148332,-0.098514,-0.028135,-0.104791,0.184881,-0.093907,-0.019856,0.021426,-0.00982,-0.094141,-0.034488,0.052483,-0.039746,-0.057189,0.020305,0.155882,0.120674,0.031101,-0.058854,-0.042565,-0.126999,-0.073705,0.088645,-0.073978,0.055951,0.10792,0.012687,0.008087,-0.124004,0.123878,-0.033809,-0.065908,-0.056315,-0.174024,0.0993,0.143719,0.021142,-0.118874,-0.051005,-0.076628,0.034107,0.109158,-0.130623,-0.001033,-0.093551,-0.019463,-0.0316,-0.03038,-0.038637,0.014381,0.082725,-0.051118,0.004126,0.150209,0.056103,0.040288,-0.026662,-0.033729,0.089235,-0.034453,0.082202,-0.020091,-0.081581,-0.038813,-0.044473,-0.151294,-0.083147,0.183276,0.039941,-0.130377,0.079796,0.02566,-0.024234,0.09317,0.152638,-0.038162,0.018526,-0.003164,-0.048383,0.036576,MY,0,0
pnbA_3,-0.068844,-0.058551,-0.079401,0.057889,0.029154,0.077496,-0.068703,0.127941,-0.036682,-0.063205,-0.130913,0.023002,-0.133474,0.075833,-0.016419,0.018416,-0.066358,-0.086751,0.099301,0.000192,-0.089981,-0.022101,0.022867,0.088608,0.162468,-0.045407,0.084648,0.048023,-0.115068,0.058346,0.044496,0.038951,0.035732,-0.003312,0.134472,-0.03157,0.021789,-0.000913,-0.003007,-0.036277,0.03984,0.030919,0.140746,0.011493,-0.068193,-0.036603,-0.128099,-0.021419,0.113534,-0.053964,-0.009443,0.002372,-0.071928,0.065594,0.041513,-0.064068,-0.012028,-0.072613,0.094846,0.130545,0.044849,0.015118,0.086062,0.054547,0.028129,0.090365,-0.110309,0.079362,0.028986,-0.142673,0.045189,-0.052624,-0.076887,0.084026,0.122633,-0.034078,-0.033851,-0.036046,0.102503,0.091222,0.11092,-0.061605,0.139898,-0.070282,-0.027718,-0.020375,-0.05312,-0.004831,0.125712,0.050483,0.123262,-0.167268,0.049626,0.170813,0.041748,-0.004526,0.106006,-0.121152,0.019413,0.066461,0.016044,-0.083622,0.099698,-0.037037,-0.076284,-0.058159,-0.005118,-0.011724,0.024858,-0.044879,-0.122525,-0.073943,0.022309,-0.075422,-0.025918,-0.115723,-0.039165,0.063371,-0.094032,-0.100075,-0.071211,-0.00026,-0.034807,0.079885,0.07663,0.003665,0.154532,-0.184524,MY,1,0
ribE,0.161304,-0.055319,0.092813,-0.005573,-0.004067,-0.022379,-0.004385,0.02854,-0.018552,-0.078108,0.083758,0.02298,-0.072506,0.154316,-0.128309,0.033757,0.117122,-0.066488,0.182476,0.152696,0.043933,-0.018481,-0.111513,-0.046538,-0.129941,0.09861,0.062164,0.093464,0.058858,-0.026304,0.057543,-0.061879,-0.011757,-0.013812,0.043336,-0.025366,-0.03612,-0.083835,0.089558,-0.047831,-0.001817,-0.133997,0.121467,-0.069382,0.124407,-0.129454,0.118513,-0.126097,-0.036951,0.016937,-0.089638,-0.032757,-0.001266,-0.080071,-0.053517,-0.074957,0.042104,0.12367,0.015932,0.039381,-0.003121,-0.141276,-0.056176,-0.174195,0.0818,-0.045834,0.033316,-0.187287,0.108156,-0.071713,0.065883,-0.090047,0.145773,0.045475,0.115028,-0.081689,0.033153,0.144603,0.08103,0.146462,-0.133712,-0.012423,0.089625,0.061739,0.136126,0.079774,0.067375,-0.11842,-0.03598,-0.051975,-0.140901,0.102539,-0.08616,-0.021771,-0.020102,0.059107,0.016966,-0.018716,-0.009734,0.184148,0.004843,-0.068464,0.119697,0.085286,0.062343,-0.090493,0.016119,-0.060121,-0.069213,-0.027854,-0.063585,-0.111178,0.071811,0.119814,-0.076186,0.076915,0.077253,-0.064843,-0.059207,-0.109747,-0.079117,0.012657,0.095996,0.102052,-0.020303,0.189763,-0.059482,0.09748,MY,0,0
relK,0.086126,-0.028986,-0.02335,0.002696,0.030812,0.052005,0.018023,0.023848,-0.040143,0.083339,0.056153,0.004763,-0.004303,-0.030823,0.047847,0.125137,-0.159264,0.113202,0.090522,0.04823,0.102319,-0.013902,-0.034399,0.035766,0.023784,-0.068469,-0.064148,-0.052377,0.025626,-0.007728,0.007223,-0.139084,-0.007429,-0.058524,0.09653,0.039966,-0.033117,0.182148,0.088369,-0.004798,-0.010565,0.128553,-0.17159,-0.010664,0.0506,0.103143,-0.020594,0.113325,-0.039435,-0.047047,-0.046904,0.150705,-0.147652,-0.062123,0.035897,0.098434,-0.026727,-0.051938,0.028618,0.05259,-0.027689,0.096601,0.042921,0.065111,-0.063284,0.003898,0.084174,0.086912,-0.040296,-0.108502,-0.134471,-0.072858,0.01581,-0.119699,-0.113917,0.094487,0.147375,-0.148263,0.078162,0.082207,-0.017374,-0.102711,-0.083495,-0.045431,-0.081866,-0.105221,0.102125,-0.005481,0.019982,-0.019244,0.034983,-0.064164,-0.116392,0.004001,-0.072592,-0.126868,0.036648,-0.122114,0.021536,-0.129985,-0.152458,0.040435,-0.159729,-0.072803,-0.017017,-0.010284,-0.001598,0.021055,0.108619,-0.11767,-0.147273,-0.011096,0.161545,0.014152,-0.073785,0.081292,-0.051692,-0.059812,0.022034,-0.023087,-0.130856,-0.034709,-0.103439,-0.135923,0.029707,0.104135,-0.153741,-0.031395,MY,1,0
sdaA,0.10374,0.061899,0.008977,0.032802,0.060814,0.04303,0.100933,-0.062833,-0.092017,-0.061259,0.085921,0.047995,0.050308,0.101862,0.042471,-0.153377,-0.136902,0.097904,0.021633,0.02872,-0.05018,0.108162,-0.097912,0.093309,0.048627,-0.080471,0.00537,-0.022922,0.117264,-0.130455,-0.154072,-0.10307,0.037363,0.175085,-0.158148,-0.025112,-0.137432,0.006872,0.011991,-0.048248,0.09359,0.016396,0.035633,0.037287,-0.027311,-0.155273,0.012286,0.162216,-0.109266,-0.100149,0.07956,0.053266,-0.148727,0.047253,-0.018063,0.057181,0.010984,-0.015101,-0.024757,-0.176795,-0.057263,-0.162964,-0.084286,-0.05407,0.14289,0.11417,-0.083934,-0.075253,-0.091016,-0.02188,0.000624,0.050104,0.029756,0.000411,-0.071831,0.021152,0.020033,0.056929,0.063101,-0.157798,0.072184,0.042682,-0.039081,0.124079,-0.091012,0.148839,0.187923,0.061523,0.047284,-0.053558,-0.048479,0.021231,-0.000695,-6E-05,0.124919,0.124745,0.057925,0.137877,0.106039,0.12788,-0.013015,-0.047948,-0.141065,0.165486,-0.135111,-0.030171,0.050064,-0.136574,0.126632,0.073257,0.000583,0.042247,-0.013114,0.082383,-0.064587,0.013724,-0.01985,-0.102445,-0.045227,-0.032866,0.006432,-0.083709,0.075291,-0.015242,-0.124133,-0.089698,0.132272,0.107974,MY,0,0
rpoB,0.110928,0.077134,0.116971,-0.129309,-0.051305,0.076135,-0.05545,-0.0281,0.129232,-0.070856,0.007371,-0.036235,-0.059019,-0.062483,0.082391,0.161213,0.045352,0.105147,-0.102884,-0.039895,-0.039747,-0.086985,0.113562,-0.092045,-0.030974,0.017132,0.095619,0.031497,-0.058935,0.124866,0.104763,0.01965,0.010836,-0.002561,-0.013887,-0.032998,0.026385,0.107835,-0.117642,0.083223,0.027454,-0.04565,0.016261,-0.001524,-0.018373,-0.00936,-0.037999,-0.100143,-0.034523,0.022033,-0.122523,-0.139297,-0.07529,-0.015316,-0.070138,0.006109,-0.015486,0.112682,-0.063851,-0.120403,0.09822,0.008128,0.001448,0.018457,-0.105436,0.103487,-0.087979,-0.00889,0.03101,0.081798,0.075953,-0.074411,-0.003578,0.147205,0.143105,-0.034769,0.077844,0.044481,-0.108835,-0.060791,0.061027,-0.028774,0.070601,-0.013666,0.114036,0.123636,-0.150462,-0.098876,0.148646,0.062384,0.033605,-0.130345,-0.003275,-0.067243,-0.134254,0.061492,-0.133563,0.007407,0.153673,-0.104588,-0.062607,0.028741,0.112728,-0.054128,0.073162,-0.017788,-0.030334,0.005634,0.05823,0.140505,0.161728,0.126249,0.048683,0.04914,-0.036136,0.052521,0.086948,0.008296,0.135596,-0.103654,-0.030029,-0.123344,0.01421,0.005497,-0.149258,-0.12595,0.004822,0.058481,MY,1,1
thiL,0.015447,0.061881,0.187166,-0.082055,0.020698,-0.174975,0.038087,0.076754,0.003608,-0.068711,0.050196,-0.015972,-0.097633,0.088849,0.010317,0.07046,0.062119,-0.027619,0.087167,0.067533,-0.119267,0.053631,-0.091933,0.152366,0.073044,0.025749,-0.047899,-0.098967,0.009177,-0.091928,-0.031128,0.160298,0.184217,0.103045,0.04728,0.036154,-0.099989,0.079585,-0.073911,0.030069,0.016383,-0.017764,0.10583,0.140924,-0.0794,0.13405,0.055116,-0.031159,-0.097832,0.142457,0.120949,0.060905,-0.028669,0.122094,-0.080498,-0.062057,0.065406,0.133618,-0.101609,0.14506,-0.143592,-0.019444,0.083961,-0.156177,0.06134,0.029707,-0.035383,-0.026088,-0.07918,0.158439,-0.158489,-0.046376,0.002363,-0.041558,0.075651,-0.03135,0.126557,-0.087792,0.078369,-0.090777,0.034993,-0.113148,0.020939,0.053283,0.052441,0.155972,-0.054706,0.042076,0.120804,0.095782,0.063704,0.002081,0.078404,-0.096165,-0.046238,0.092927,0.018248,-0.072742,0.07772,-0.080973,0.050556,-0.031761,-0.136012,0.009736,0.016088,0.079011,0.035894,-0.146067,0.143289,-0.063439,-0.131536,0.003346,-0.082525,-0.071946,-0.055184,0.055563,0.143209,-0.131464,-0.075876,-0.123104,0.034197,-0.015518,0.04462,0.001437,-0.159657,0.000105,-0.064489,0.132761,MY,0,0
rpoC,-0.019818,-0.00999,0.093614,-0.176711,-0.011852,0.028849,-0.019341,-0.097086,-0.028126,-0.05099,-0.158151,-0.058976,-0.04497,-0.00502,0.009188,0.043622,0.080838,-0.038526,-0.079569,-0.09438,0.042248,-0.150692,-0.074602,0.099705,-0.078313,0.015212,0.045464,-0.02276,-0.101466,-0.05047,0.036991,-0.000313,-0.035814,0.04137,-0.025189,0.054268,0.0098,0.012556,0.027036,-0.046005,-0.099081,-0.017842,-0.117908,0.113738,0.030633,0.100968,0.019294,-0.032213,0.010745,-0.125252,0.0726,-0.016116,0.147943,0.050323,0.013886,-0.101633,-0.053589,-0.062976,-0.144862,0.010501,-0.076491,0.15105,0.08703,-0.079086,0.005022,-0.178994,0.075746,-0.031568,-0.014516,-0.086649,0.072042,0.083761,0.032782,-0.073573,0.009976,0.058111,0.066125,0.068051,0.033876,-0.061074,-0.006563,0.041334,-0.171412,0.060656,0.024391,0.130293,-0.092576,0.142136,0.060916,0.072548,-0.018574,0.102684,0.0559,-0.003501,0.09861,-0.16561,-0.087001,0.002141,-0.013253,-0.026666,-0.086622,0.055517,0.044159,-0.001153,0.014142,0.059511,0.021823,0.08853,-0.028106,-0.096365,0.03011,0.114357,-0.013713,0.045244,0.086932,-0.076176,-0.014477,-0.047132,-0.05413,0.01055,-0.090561,-0.101763,-0.123447,0.106125,0.005892,0.034161,-0.040551,-0.138706,MY,1,0
xerC_2,0.071631,0.111553,0.051772,-0.101523,-0.114498,-0.100432,-0.10927,-0.066421,0.024374,0.0988,0.180447,-0.108581,-0.085271,-0.098684,-0.05861,-0.07102,0.112646,0.090841,0.119173,0.041124,-0.081264,-0.121995,0.021671,-0.079949,0.054162,-0.066553,0.170875,-0.048379,0.055874,-0.122556,0.133746,0.05476,0.124855,0.073171,0.154736,0.005308,-0.013044,-0.034503,-0.108566,-0.043067,0.018126,0.104085,0.063668,-0.037778,-0.14457,0.089723,-0.050911,0.132316,-0.189267,0.03481,0.051425,0.026335,0.061778,0.029085,0.069747,0.135928,-0.033156,-0.133754,-0.02394,0.147057,0.120965,-0.06399,0.116526,0.042008,0.010708,0.065399,0.09204,-0.189159,-0.040595,-0.03542,0.040609,-0.085688,0.072074,0.072167,0.150091,-0.031224,0.139973,0.064502,-0.109314,0.134939,-0.067139,0.021994,0.079024,-0.037365,0.005297,0.059083,0.147872,-0.012587,0.143419,0.050075,-0.02509,-0.052419,-0.073212,-0.044241,0.135507,-0.031842,-0.109229,-0.038778,0.062131,0.010438,-0.116699,-0.158826,-0.127939,0.12855,0.011802,-0.171871,0.031098,-0.103435,-0.03382,0.103852,0.057509,0.02248,0.027838,0.018154,0.011254,0.032685,0.089063,-0.038062,-0.064238,0.061188,-0.107992,-0.119278,-0.028432,-0.118221,0.135871,0.117084,-0.107415,-0.043523,MY,0,0
rpsG,0.097582,0.061247,-0.067366,0.033018,-0.003632,0.095506,-0.121031,0.119236,0.037857,0.125139,-0.094113,-0.097013,-0.021863,-0.085062,0.112318,0.058995,-0.060183,0.002524,0.012835,0.079266,0.030476,-0.057791,0.053668,-0.129336,0.027668,0.16135,-0.044736,0.152198,-0.052003,0.072063,-0.085596,-0.013732,0.058731,-0.048729,-0.023862,-0.097183,-0.077621,0.058577,-0.001368,-0.002114,0.161862,-0.111144,0.03927,-0.063431,-0.046367,-0.187839,0.039847,-0.166599,0.167853,-0.034785,0.0456,-0.005569,-0.011073,-0.111413,0.132659,-0.120499,0.046965,0.012944,-0.03446,0.134231,0.094363,0.021138,-0.074608,0.045187,-0.009911,0.105616,-0.014863,0.110386,-0.023763,-0.002331,0.019854,-0.160098,0.01187,0.039922,0.05078,-0.016929,0.051547,-0.018487,0.082497,-0.107963,0.02592,0.051006,-0.088236,-0.048157,0.00623,-0.114025,-0.101471,-0.088263,-0.071136,-0.012809,0.032319,-0.168013,0.081667,-0.108195,-0.019481,-0.012232,-0.026033,0.010932,-0.06091,0.047522,-0.001984,-0.053803,-0.147744,0.130812,0.036525,-0.019847,-0.006857,0.129128,-0.015752,0.002284,0.015584,0.12808,0.155498,0.038702,-0.062563,0.100499,-0.122357,0.010955,0.020118,-0.020185,-0.044217,0.031624,-0.151152,0.107781,0.127312,-0.065809,-0.104171,0.101947,MY,1,0
yvdP_2,-0.015458,-0.064422,-0.014866,-0.059042,0.047503,-0.132035,0.05194,0.03303,0.056485,-0.044826,0.037129,-0.045176,-0.023465,0.182452,0.053641,0.030817,0.112831,-0.034863,-0.13868,-0.010464,-0.089671,-0.079171,0.086279,-0.127037,0.032985,0.16174,-0.091231,-0.02829,-0.03722,0.090053,-0.164331,-0.006232,-0.014497,-0.010177,-0.02756,0.08423,-0.152049,0.015172,-0.146468,-0.016247,0.072277,-0.101558,-0.024801,0.101542,0.065016,-0.107012,-0.007692,0.09586,0.027391,-0.137901,-0.026125,0.092506,-0.027148,-0.156527,0.151253,-0.0459,0.015472,0.089987,0.079367,0.053753,0.054183,0.095535,-0.088796,-0.091194,0.016875,-0.092965,-0.130622,-0.118696,-0.106,-0.101413,0.07265,0.043574,0.060705,0.035926,-0.160746,0.065757,0.030089,-0.136476,0.019593,0.086727,0.174855,0.028878,0.066451,-0.030792,0.06717,0.093136,0.050585,-0.127359,-0.065628,-0.049427,0.097225,-0.032524,0.020493,0.050349,0.082249,0.186721,0.002566,0.089376,-0.031673,0.045019,0.068003,0.032273,0.010245,-0.143915,0.099076,0.038,0.027944,-0.036469,0.078141,0.167346,0.015714,0.02591,0.036896,0.069003,-0.01414,0.09077,-0.14987,-0.085049,-0.04188,-0.055449,0.026905,0.069349,-0.040777,-0.118846,-0.049756,-0.129739,0.030334,0.02281,MY,0,0
tetR_1,-0.050823,-0.078528,0.104277,0.09986,0.042947,-0.068575,-0.091683,-0.055763,0.073103,-0.112516,-0.035815,0.054869,0.105185,0.001286,-0.01538,0.045274,-0.082353,-0.076523,-0.077033,-0.052744,0.003345,0.137637,-0.085034,-0.085342,-0.023965,-0.122047,-0.030356,0.049164,-0.055377,-0.031302,0.038914,-0.014484,0.016919,0.066433,-0.021974,0.000295,-0.044646,-0.063549,-0.158629,-0.047863,-0.01732,0.067301,0.1195,-0.042502,-0.062015,-0.112026,-0.116642,0.1068,0.062367,0.099967,-0.006847,-0.060067,0.153333,0.078008,-0.136351,-0.186225,0.093548,0.029424,-0.094155,0.049701,-0.059946,-0.006254,0.02548,-0.055153,-0.117417,-0.160356,-0.018009,0.090883,0.097322,0.106843,0.024938,-0.0569,-0.078131,-0.009351,-0.096891,-0.031763,0.148668,-0.013902,-0.036872,0.084936,0.029241,-0.014922,-0.091182,0.002969,0.061201,0.088906,0.051811,0.045324,-0.03641,-0.006595,0.04865,0.023506,0.102552,0.134559,-0.057168,-0.151674,-0.002594,0.001269,-0.147819,0.041831,-0.028351,-0.085944,-0.06707,-0.060727,0.163728,0.087108,0.008459,0.030373,0.091333,-0.12067,-0.061895,-0.007625,0.029153,-0.12777,-0.004682,-0.089881,-0.060769,-0.106581,-0.004826,-0.081039,-0.005584,0.019242,-0.112991,0.058583,-0.053917,0.115026,0.07941,0.043931,MY,1,0
alkA,-0.058111,0.130149,-0.006569,-0.146351,0.113467,-0.043875,0.11676,-0.131566,0.134191,0.09777,0.047172,0.024913,-0.022817,-0.054426,-0.084532,0.031599,-0.185743,-0.139534,0.028135,-0.087165,0.030267,-0.165087,-0.005139,-0.095437,-0.154433,-0.0983,-0.080757,0.111728,-0.081639,0.011015,0.11892,0.048391,0.05561,-0.011393,0.127086,0.183369,0.037364,0.012942,-0.076056,0.0186,0.19535,-0.034523,-0.040284,-0.094457,-0.11356,-0.141094,0.165228,0.018953,0.156734,-0.186575,0.135163,-0.032276,0.085717,-0.123379,-0.180799,-0.241973,0.116449,0.104177,0.105103,-0.183382,0.143538,-0.026913,-0.036958,0.080908,0.264663,-0.039216,-0.135625,0.022821,-0.069669,-0.036672,0.006392,-0.127576,-0.012869,-0.111596,-0.162021,0.201044,-0.196968,0.004011,-0.106748,-0.049337,0.151291,-0.130489,0.14667,-0.00422,-0.121182,-0.011696,0.047259,0.073262,0.237881,0.114802,0.160181,-0.097917,-0.090129,-0.000162,0.117806,0.077832,-0.116814,-0.174219,-0.013439,-0.129946,0.183959,-0.127452,0.277317,-0.189904,-0.008177,-0.171907,-0.087521,0.050046,-0.024525,-0.148628,-0.163462,-0.213158,-0.160969,0.102645,0.003242,0.055912,-0.013503,0.159712,0.050637,0.156997,-0.219819,-0.226748,0.251954,-0.11124,0.084075,0.007082,-0.019462,0.068357,SA,0,0
