GeneSymbol,V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,SpeciesPrefix,LGroup,GeneLabel
group_794,-0.123141,-0.014569,0.253477,0.089959,-0.142251,0.255298,0.085156,0.068455,0.046855,0.071311,0.239376,0.209435,-0.230156,0.157534,0.092573,-0.142722,0.120009,-0.011327,0.158416,-0.084205,-0.239033,0.136962,0.276275,0.287389,0.253847,-0.159056,-0.139784,0.241586,-0.179147,-0.069634,0.026686,-0.089086,0.110501,0.051915,0.122921,-0.211893,0.124912,0.133632,0.126048,-0.090372,-0.065604,0.133131,0.284177,0.187417,0.141011,-0.164037,0.214595,0.261924,-0.235953,-0.099202,-0.163647,-0.077335,0.027287,-0.000125,-0.014589,0.192744,0.176705,-0.173538,0.224266,0.13166,-0.211568,0.135266,0.269543,0.07887,-0.161027,0.252161,0.252582,0.052948,-0.012421,0.088079,0.200082,-0.152848,0.136945,0.216873,-0.247825,-0.111398,-0.024584,-0.063202,-0.251712,-0.14934,0.003849,0.150033,0.107731,0.229618,-0.253959,-0.060146,0.280535,0.047005,0.124979,0.132834,0.037678,0.209538,0.151295,-0.277188,-0.092083,-0.218744,-0.264965,-0.267975,-0.148088,0.118827,-0.179809,0.217859,-0.270808,0.277727,-0.299807,-0.045875,0.05671,0.069774,0.027513,0.034449,-0.118871,-0.137057,-0.078892,0.260843,0.074225,-0.209553,0.166578,-0.028164,-0.113584,0.176511,-0.106611,0.231291,-0.043941,-0.184661,0.028851,-0.163699,0.172041,0.246897,MY,0,0
group_903,0.312416,-0.209457,-0.09032,-0.175775,0.2072,-0.086774,-0.156871,-0.205533,-0.251959,-0.078665,-0.110691,-0.266088,0.102068,-0.076191,-0.2257,0.136007,-0.286813,-0.152244,-0.076887,0.271089,0.091604,-0.130816,-0.174121,-0.238766,-0.097128,0.06552,0.217244,-0.098895,0.163373,0.019773,-0.316545,0.038854,-0.162376,-0.061638,-0.120445,0.144096,-0.054792,-0.146219,-0.150042,0.212489,0.14868,-0.15807,-0.227184,-0.181314,-0.062184,0.112489,-0.248384,-0.147291,0.237672,0.114659,0.080944,0.161503,0.037023,-0.307548,0.189828,-0.007767,-0.251401,0.155775,-0.230258,-0.280697,0.269437,-0.17884,-0.120404,-0.085042,0.138581,-0.181306,-0.297875,-0.141333,0.030007,-0.139256,-0.031412,0.048513,-0.167528,-0.152508,0.180563,0.05796,0.091883,0.30614,0.133192,0.158591,0.155786,-0.070456,-0.1921,-0.135964,0.140613,0.045648,-0.122757,-0.132026,-0.109124,-0.202777,0.277834,-0.066313,-0.045593,0.174772,0.020225,0.20972,0.165328,0.166776,0.119458,-0.028173,0.082662,-0.211107,0.046587,-0.177935,0.159205,0.201418,-0.037916,-0.176075,-0.154719,0.145427,0.265853,0.204796,0.180067,-0.047577,-0.082347,0.147063,-0.229146,0.055453,0.154679,-0.213496,0.164623,-0.12898,-0.011843,0.051934,-0.048948,0.285146,-0.237915,-0.056162,MY,1,0
group_797,-0.131357,0.192499,0.15651,0.159688,-0.158535,0.312929,0.228962,0.197563,0.067556,0.176665,0.137011,0.119793,0.000705,0.128095,0.114469,-0.082412,0.249219,0.183755,-0.001902,-0.150644,0.009643,0.033059,0.049425,0.31336,0.041333,-0.20552,-0.240029,0.266972,-0.156677,-0.159749,0.059218,-0.247061,0.165599,0.29597,0.140086,-0.061891,0.032408,0.198116,0.222829,-0.202808,-0.118109,0.234812,0.148623,0.190696,0.248216,-0.083292,0.058523,0.095905,-0.122315,-0.129081,-0.139701,-0.205243,0.127901,0.221228,-0.194501,0.105455,0.214931,-0.167134,0.11111,-0.00775,-0.190571,0.077589,0.134747,-0.004228,-0.091146,0.210756,0.158219,0.024543,-0.056074,0.296467,0.165276,-0.207286,0.186446,0.149359,-0.210577,-0.185792,-0.142764,-0.225311,-0.055745,-0.118528,-0.088843,0.14591,0.085837,0.091917,-0.202327,-0.139172,0.224249,0.00623,0.080221,0.061712,-0.219095,0.260232,0.248349,-0.104708,-0.120077,-0.112351,-0.006357,-0.098693,-0.187622,0.060063,-0.239732,0.140367,-0.114736,-0.022986,-0.022946,-0.196982,0.158638,0.168738,0.119331,-0.12873,-0.013646,-0.198159,-0.042057,0.201241,0.276391,-0.150107,0.008399,-0.168045,-0.022317,0.107549,-0.156191,0.062503,-0.227308,-0.000482,0.21065,-0.101658,-0.003009,0.238635,MY,0,0
group_938,0.181388,-0.279899,-0.275552,-0.163083,0.032208,-0.189249,-0.310903,-0.22533,-0.041552,0.005929,-0.109873,-0.240336,0.313873,-0.151267,-0.149755,0.098312,-0.134594,-0.165583,-0.1677,0.238471,0.232715,-0.116015,-0.143624,-0.114885,-0.146124,0.137044,0.062063,-0.059962,0.040887,0.094074,-0.162893,0.046195,-0.229935,-0.101636,-0.08386,0.137995,-0.163425,-0.267981,-0.03049,0.029661,0.253766,-0.146499,-0.272531,-0.181725,-0.043212,0.152153,-0.105099,-0.201891,0.217439,0.135985,0.115496,0.226071,-0.159996,-0.156988,0.167706,-0.233627,-0.158572,0.160718,-0.203333,-0.056164,0.146151,-0.162159,-0.104308,-0.077693,0.105197,-0.221741,-0.284289,-0.148256,0.025621,-0.356124,-0.223019,0.300212,-0.23321,-0.208572,0.006538,0.171584,0.107603,0.09849,0.087794,0.16421,0.153661,-0.168206,-0.170638,-0.168387,0.183626,0.057429,-0.227013,-0.192841,-0.075487,-0.254462,0.234194,-0.110835,-0.072443,0.178794,0.060061,0.134069,0.107685,0.154627,0.219412,-0.257573,0.054499,-0.044839,0.295481,-0.260868,0.171237,0.158338,-0.229312,-0.079676,-0.209066,0.116528,0.166513,0.162412,0.195586,-0.097031,-0.259046,0.05066,-0.097928,0.260256,0.063379,-0.223424,0.12062,-0.017092,0.131362,0.187335,-0.170379,0.290143,-0.084439,-0.119908,MY,1,1
group_892,-0.152372,0.20457,0.081917,0.263979,-0.274878,0.200864,0.056173,0.057279,0.203334,0.099454,0.015721,0.080302,-0.156625,0.164644,0.127191,-0.135685,0.172444,0.26088,0.127262,-0.160072,-0.263106,0.069069,0.222374,0.050824,0.113252,-0.117611,-0.06004,0.07336,-0.126109,-0.050853,0.157839,-0.1492,0.210188,-0.021781,0.134872,-0.035493,0.057619,0.084764,0.17956,-0.051344,-0.043505,0.024241,0.232285,0.085992,0.173422,-0.031928,0.052066,-0.023087,-0.068999,-0.286128,-0.276493,-0.090325,0.153468,0.069629,-0.096604,0.001294,0.238209,-0.098128,0.166701,0.050252,-0.178084,0.282088,0.009054,0.013349,-0.12672,0.07463,0.069162,0.275434,-0.109164,0.061432,0.189949,-0.147978,0.158832,0.221671,-0.049633,-0.182565,-0.144883,-0.252287,-0.171114,-0.205772,-0.021259,0.157927,0.058989,0.045293,-0.115198,-0.14972,0.175849,0.187679,0.208598,0.134832,-0.053091,0.10226,0.240357,-0.224303,-0.050168,-0.112213,-0.029556,-0.025231,-0.128109,0.182544,-0.105961,0.066247,-0.114693,0.09168,-0.087162,-0.217193,0.019944,0.130296,0.092368,-0.02672,-0.208049,-0.130847,-0.030209,0.288148,0.003709,0.01036,0.075922,0.010084,-0.092714,0.236297,-0.148983,-0.025724,-0.258243,-0.24859,0.11843,-0.198219,0.136741,0.169528,MY,0,0
group_951,0.065077,-0.168823,-0.10598,-0.234687,0.182029,-0.277339,-0.128377,-0.231953,-0.220473,-0.008123,-0.206355,-0.331955,0.188657,-0.182252,-0.277725,0.074625,-0.231967,-0.212448,-0.18187,0.127188,0.175189,-0.133075,-0.089598,-0.260272,0.010873,0.238785,0.266438,-0.193827,0.171832,0.110771,-0.110285,0.145023,-0.207651,0.014688,-0.243969,0.171263,-0.197328,-0.2588,-0.286975,0.172031,0.266383,-0.275968,-0.094883,-0.232866,-0.094583,0.076268,-0.13806,-0.238344,0.27439,0.131112,0.287616,0.152534,-0.174994,-0.182312,0.099293,-0.042489,-0.105245,0.046439,-0.201257,-0.223813,0.250891,-0.093294,-0.021131,0.010451,0.263294,-0.262927,-0.151257,-0.225556,0.175287,-0.098701,-0.142069,0.099619,-0.164433,-0.144382,0.186748,0.137711,0.163041,0.146657,0.242528,0.148707,0.195206,-0.172283,-0.052092,-0.175289,0.152598,0.291165,-0.167867,-0.030715,-0.091408,-0.05057,0.2517,-0.208154,-0.176141,0.216378,0.131113,0.072001,0.101091,0.234464,0.240674,-0.243302,0.106287,-0.137986,0.124454,-0.151009,0.196537,0.088137,-0.017816,-0.042499,-0.119004,0.327374,0.137582,0.188544,0.032285,-0.151849,-0.328733,0.167348,-0.107569,0.03148,0.108298,-0.266243,0.193771,-0.250932,0.263969,0.056779,-0.214249,0.210188,-0.088723,-0.220112,MY,1,1
group_919,-0.193689,0.293906,0.087484,0.13664,-0.100665,0.056047,0.088161,0.05153,0.182384,0.186697,0.144295,0.205928,-0.07268,0.259091,0.144947,-0.290194,0.103029,0.035906,0.084741,-0.238988,-0.280475,0.076119,0.182595,0.103463,0.238387,-0.236147,-0.208194,0.216704,-0.151455,-0.257407,0.139952,-0.254697,0.112865,0.179298,0.315052,-0.040041,0.160063,0.339528,0.167988,-0.150558,-0.055646,0.276687,0.030829,0.119068,0.14661,-0.235211,0.214449,0.01601,-0.272186,-0.130314,-0.193846,-0.339299,0.300719,0.133901,-0.09049,0.334414,0.121474,-0.25575,0.07268,0.289747,-0.159123,0.274486,0.223647,0.077268,-0.21434,0.07667,0.336176,0.145287,-0.178462,0.156697,0.18991,-0.169404,0.294711,0.279678,-0.048712,-0.103851,-0.32776,-0.086502,-0.133878,-0.192574,-0.195807,0.146831,0.017205,0.182177,-0.209501,-0.279773,0.24827,0.193756,0.184904,0.117094,-0.093171,0.308912,0.201011,-0.26712,-0.228222,-0.265278,-0.293974,-0.056975,-0.191444,0.183266,-0.141674,0.115466,-0.214011,0.012929,-0.196635,-0.033187,0.309028,0.322821,0.20715,-0.214055,-0.188125,-0.149141,-0.332178,0.047748,0.136546,-0.240468,0.133139,-0.175299,-0.221486,0.113373,-0.215207,0.055283,-0.228952,-0.142642,0.181639,-0.23776,0.156779,0.236733,MY,0,0
group_995,0.236016,-0.080914,-0.267048,-0.227519,0.177392,-0.001336,-0.164407,-0.175455,-0.097032,-0.077503,-0.127261,-0.050638,0.18168,-0.122768,-0.201032,0.203437,-0.08924,0.031636,-0.163393,0.20038,0.161765,-0.277862,-0.132929,-0.032532,-0.290072,0.223143,0.180266,-0.115984,0.225417,0.138636,-0.099681,0.200524,-0.153334,-0.190344,-0.235956,0.160948,-0.074706,-0.106679,-0.022387,0.028234,0.045987,-0.072955,-0.195584,-0.099302,-0.034108,-0.049048,-0.20911,-0.059479,0.289901,0.009292,0.219681,0.315619,-0.29798,-0.13953,0.147809,-0.051602,0.000326,0.119186,-0.252664,-0.220526,0.289207,-0.207286,-0.076199,0.0093,0.021079,-0.08045,-0.097898,-0.185547,0.146206,-0.294975,-0.016505,0.150548,-0.187923,-0.063706,0.162769,0.049181,0.235233,0.020582,0.105959,0.295204,0.271148,-0.116416,-0.093539,-0.027271,0.121399,0.113882,-0.055622,-0.048426,-0.269614,-0.204645,0.110794,-0.250553,-0.069938,0.201502,0.208891,0.265186,0.189656,0.080209,0.183702,-0.180734,-0.021148,-0.184413,0.10203,-0.11996,0.11896,0.213554,-0.089577,0.004073,-0.229335,0.202756,0.011864,0.189767,0.182234,-0.061218,-0.218583,0.177892,-0.078085,0.076072,0.12781,-0.296052,0.127196,-0.064151,0.158346,0.27403,-0.094141,0.191268,-0.199453,0.007952,MY,1,1
megL,-0.158161,0.141582,0.188807,0.069787,-0.154125,0.171048,0.083182,0.097697,0.056553,0.103102,0.175861,0.062879,-0.056252,0.143286,0.219088,-0.102436,0.114421,-0.030225,0.183252,-0.057241,-0.097225,0.051198,0.102499,0.106982,0.158381,-0.022094,-0.016932,0.118951,0.011679,-0.103796,0.247282,-0.027937,0.062105,0.105665,0.120706,-0.041456,0.150641,0.08049,0.076912,-0.282781,-0.111432,0.077388,0.079988,0.131232,0.082892,-0.073467,0.178196,0.070266,-0.102083,-0.098299,-0.049243,-0.160127,0.127302,0.145236,-0.078669,0.150442,0.096832,-0.201103,0.195139,0.20148,-0.044568,0.155691,0.09351,0.112906,-0.128688,0.198007,0.232575,0.12921,-0.307572,0.284694,0.235286,-0.08825,0.08041,0.127253,-0.07976,-0.102197,-0.213022,-0.068549,0.011201,0.019739,-0.079639,0.134763,0.01117,0.225479,-0.036664,-0.177877,0.238878,0.024087,0.071003,0.112528,-0.243935,0.117655,0.085068,-0.205737,-0.032181,-0.22526,-0.231668,-0.027228,-0.05119,0.202121,-0.032628,0.143498,-0.230027,-0.055099,-0.143972,0.022158,0.272355,0.243192,0.154091,-0.068654,0.044838,-0.186202,-0.07427,0.103762,0.088558,-0.143991,0.024286,-0.067678,-0.23222,0.036319,-0.050269,0.11202,-0.044203,-0.1783,0.082647,-0.117524,0.175526,0.082893,MY,0,1
group_999,0.222215,-0.043698,-0.160594,-0.130201,0.121361,-0.111481,-0.164534,-0.157585,-0.104203,-0.277138,-0.169622,-0.23599,0.13923,-0.21631,-0.129403,0.111499,-0.080583,-0.254017,-0.17301,0.271015,0.010364,-0.156225,-0.096942,-0.170477,-0.137655,0.188049,0.140476,-0.154751,0.066605,0.080615,-0.156106,0.132878,-0.204828,-0.202813,-0.219904,0.065594,-0.098394,-0.303302,-0.211057,0.044783,0.137741,-0.167971,0.017015,-0.313307,-0.128482,0.147124,-0.236941,-0.176599,0.155996,0.006879,0.187927,0.202948,-0.055672,-0.191593,0.238618,-0.176192,-0.297663,0.148061,-0.132337,-0.206504,0.179422,-0.037978,-0.093343,-0.223397,0.16175,-0.222822,-0.304959,-0.25687,0.232859,-0.193788,-0.090618,0.223476,-0.190301,-0.212021,0.049703,0.191138,0.259664,0.244061,0.222377,0.231346,0.21121,-0.030507,-0.053794,-0.127941,0.038657,0.29992,-0.210648,-0.110279,-0.152681,-0.180275,0.151695,-0.240392,-0.211362,0.05053,0.063128,0.080967,0.286856,0.209349,0.20016,-0.106605,0.212257,-0.263135,0.066468,-0.181281,0.112963,0.087597,-0.180115,-0.206076,-0.169605,0.030666,0.098583,0.161852,-0.028999,-0.152375,-0.23731,0.18318,-0.125382,0.07451,0.15351,-0.096515,0.138408,-0.000401,0.108897,0.075677,-0.131976,0.211494,-0.231648,-0.168185,MY,1,1
sepF,-0.298056,0.211811,0.100012,0.269461,-0.134687,0.168815,0.171856,0.207657,0.20712,0.167298,0.164972,0.207062,-0.290114,0.177411,0.112878,-0.117335,0.168,0.147561,0.183604,-0.28946,-0.084856,0.177782,0.175365,0.149375,0.217568,-0.215769,-0.138662,0.306572,-0.188791,-0.237308,0.194959,-0.106497,0.1802,0.069225,0.137676,-0.233423,0.254468,0.271918,0.141745,-0.134809,-0.043542,0.270858,0.181283,0.23078,0.014242,-0.130789,0.2372,0.120938,-0.24899,-0.116968,-0.232467,-0.128995,0.115919,0.248035,-0.246751,0.182726,0.056765,-0.226524,0.207162,0.186011,-0.245962,0.303657,0.194452,0.196217,-0.164348,0.232778,0.005875,0.307033,-0.150573,0.13717,0.233896,-0.292592,0.234264,0.118977,-0.020742,-0.316741,-0.246501,-0.177781,-0.176232,-0.320616,-0.209046,0.178558,0.049199,0.035727,-0.226755,-0.157443,0.235411,0.201849,0.109014,0.098563,-0.03784,0.198826,0.231118,-0.217428,-0.055352,-0.169015,-0.236792,-0.162764,-0.268637,0.18173,-0.199847,0.124082,-0.227912,0.168762,-0.236775,-0.145773,0.307974,0.079025,0.180049,-0.129452,-0.23653,-0.261941,-0.133013,0.022861,0.065132,-0.157185,0.156044,-0.194092,-0.213251,0.166463,-0.2379,0.100996,-0.252397,-0.256501,0.303511,-0.253749,0.24966,0.040619,MY,0,1
tcrA,0.240389,-0.280886,-0.071054,-0.230453,0.118425,-0.030181,-0.175537,-0.292953,-0.279674,-0.264833,-0.170812,-0.16649,0.214377,-0.166295,-0.110118,0.233892,-0.207959,-0.133274,-0.153846,0.129649,0.155654,-0.215262,-0.192378,-0.101908,-0.220629,0.152678,0.235842,-0.217088,0.227349,0.197485,-0.249049,0.270152,-0.229367,-0.070865,-0.093996,0.113614,-0.313149,-0.146115,-0.280488,0.179804,0.142375,-0.168052,-0.122398,-0.263145,-0.143871,0.140877,-0.068644,-0.167499,0.13154,0.077069,0.145024,0.112184,-0.049669,-0.150374,0.243433,-0.320454,-0.235541,0.084013,-0.168,-0.227586,0.116424,-0.140927,-0.175285,-0.304688,0.30169,-0.214412,-0.135377,-0.226162,0.136724,-0.169682,-0.079322,0.239792,-0.158587,-0.195699,0.038065,0.236066,0.042841,0.063187,0.188656,0.168493,0.288719,-0.204376,-0.130357,-0.172661,0.315879,0.099412,-0.105525,-0.245347,-0.240038,-0.143886,0.006582,-0.282051,-0.300088,0.189043,0.079131,0.3552,0.13219,0.285466,0.218778,-0.191919,0.231218,-0.273532,0.35878,-0.200769,0.121124,0.242867,-0.307184,-0.286897,-0.263274,0.16584,0.087456,0.157835,0.12727,-0.204586,-0.20313,0.260777,-0.102355,0.093849,0.013835,-0.143704,0.139687,-0.2124,0.05809,0.093668,-0.191237,0.211943,-0.092013,-0.120889,MY,1,1
slyA,-0.093506,-0.018497,0.020341,0.14278,-0.144744,0.126806,0.075777,0.112039,0.086739,0.098391,0.169858,0.274109,-0.15678,0.123259,0.120416,-0.220914,0.167266,0.116095,0.248543,-0.151486,-0.227986,0.107041,0.135006,0.057237,0.15369,-0.160003,-0.256055,0.012076,-0.163778,-0.12644,0.1136,-0.118652,0.077231,-0.010278,0.098116,-0.065334,-0.025241,0.063303,0.065531,-0.105929,-0.213426,0.01967,0.177178,0.004238,0.10455,-0.204767,0.163141,0.228976,0.027517,-0.12855,-0.259878,-0.285192,0.150189,0.23122,0.009312,0.220498,0.18314,-0.005102,0.261226,-0.001686,-0.178486,0.088048,0.146693,0.100766,-0.074363,0.304982,0.045183,0.135305,-0.054519,0.07208,0.119577,-0.1873,0.240532,0.117801,-0.150186,-0.118494,-0.147937,-0.048678,-0.116357,-0.112037,-0.193282,0.097757,0.284143,0.170145,-0.13068,-0.045279,0.260272,0.204378,0.134752,0.180596,-0.279492,0.170987,0.29308,-0.145497,-0.075859,-0.130243,-0.229919,-0.129211,-0.139777,0.207812,0.044721,0.032742,0.002681,0.151047,-0.109449,-0.060648,0.089659,0.013685,0.21738,-0.270057,0.044329,-0.170586,-0.203555,0.017867,0.146474,-0.038375,0.146891,-0.124519,-0.040096,0.295798,-0.223877,0.052817,0.029885,-0.236662,0.001879,-0.185311,0.096207,0.300794,MY,0,1
tuf_2,0.221242,-0.027763,-0.116821,-0.18856,0.182833,-0.229409,-0.190589,-0.223234,-0.145671,-0.21721,-0.1706,-0.065377,0.092988,-0.039504,-0.064272,0.183108,-0.113122,-0.171596,-0.057791,0.234461,0.037149,-0.039639,-0.231963,-0.049609,-0.073909,0.02992,0.135295,-0.217882,0.21584,0.283423,-0.05812,0.233803,-0.226803,-0.055814,-0.102852,0.195483,-0.104068,-0.26761,-0.279155,0.200114,0.207928,-0.17777,-0.268005,-0.170015,-0.304646,0.116155,-0.135639,-0.214637,0.185871,0.063068,0.094594,0.214368,-0.211985,-0.301919,0.195804,-0.205363,-0.226535,0.29265,-0.147755,-0.188676,0.127251,-0.078601,-0.138328,-0.171836,0.15613,-0.026822,-0.216855,-0.092521,0.142825,-0.160566,-0.098582,0.198261,-0.126196,-0.297765,0.277457,0.190013,-0.004677,0.317305,0.219493,0.14467,0.046922,-0.166972,-0.103185,-0.048253,0.180923,0.128005,-0.227161,-0.200083,-0.091229,-0.101637,0.201336,-0.186519,-0.169924,0.248253,0.228975,0.196556,0.003314,0.102676,0.195394,-0.012201,0.328107,-0.186982,0.037373,-0.030826,0.28398,0.063236,-0.081312,-0.282946,-0.255582,0.171544,0.263384,0.139604,0.215506,-0.074736,-0.31278,0.118202,-0.198622,0.077883,0.19068,-0.116974,0.243481,-0.275193,0.201349,0.277921,-0.176948,0.180654,-0.00084,-0.254062,MY,1,0
cdtB_2,-0.12559,0.143244,-0.09297,0.037287,0.114469,0.231466,0.195896,-0.205145,0.025486,-0.236208,0.016461,0.046254,-0.082854,-0.014779,-0.198182,0.193317,-0.134197,0.065314,-0.25941,0.087911,-0.163921,-0.272128,-0.020971,0.021464,-0.177098,-0.128737,-0.1767,0.195716,-0.234736,0.013571,-0.053941,0.060275,0.216462,0.19742,0.24005,0.110825,-0.091345,-0.042347,-0.075608,0.089203,0.005689,0.17777,-0.040985,-0.152159,0.223349,0.085706,0.169147,0.172229,0.287587,-0.020259,-0.158231,0.145222,0.082355,-0.186363,-0.04742,0.145908,0.121635,0.24601,-0.017566,-0.282392,-0.147656,-0.109371,0.015251,-0.032954,-0.25262,-0.063013,0.267995,-0.257024,0.057497,0.011027,-0.270975,0.02846,-0.06081,-0.160735,-0.117872,-0.198602,0.140666,-0.300969,-0.011455,0.096566,0.174771,-0.188046,-0.241264,-0.01918,-0.205185,-0.218509,0.089585,0.037274,0.144015,-0.18301,0.120683,-0.181875,0.245635,0.168421,-0.272574,0.13818,-0.073143,0.216268,-0.195047,-0.005596,0.192196,0.231265,-0.073124,-0.179046,-0.262381,0.053506,-0.045024,-0.114285,0.018249,-0.028257,0.157074,-0.118938,0.055841,0.101152,0.027418,-0.01055,-0.239911,0.019741,0.072318,-0.028174,-0.052201,0.169835,-0.143257,0.147717,0.064447,0.19962,-0.09058,-0.217749,SA,0,0
caiA_2,0.116189,-0.052595,-0.025492,-0.010495,-0.172505,-0.012447,-0.130086,0.092271,-0.094104,0.205424,-0.091493,-0.094891,0.129503,0.155237,0.227875,-0.164551,-0.023661,-0.269171,0.217772,-0.029898,0.112517,0.169989,0.044717,-0.170435,0.127461,0.10884,0.307036,-0.15838,0.248918,-0.151224,0.286883,-0.23819,-0.033058,-0.106029,-0.146825,-0.178393,0.106047,0.102924,0.122619,-0.090251,0.162698,-0.04576,0.22578,0.091961,-0.010091,-0.215387,-0.062734,-0.104475,-0.153296,-0.091127,0.099036,-0.064956,-0.133518,0.208617,0.217896,-0.166085,-0.209853,-0.174257,-0.166606,0.158791,0.105773,0.237567,-0.204844,-0.184163,0.240338,0.160812,-0.172607,0.208734,-0.181695,-0.230855,0.051172,-0.086773,0.122366,0.202974,0.136754,0.097171,-0.005238,0.082126,-0.155457,-0.018326,-0.14528,0.128529,0.152031,0.117296,0.169423,0.136133,-0.171187,-0.27208,-0.151939,0.129645,-0.074471,0.270077,-0.154047,-0.134124,0.000122,-0.049245,0.122302,-0.2339,0.319717,-0.093635,-0.067846,-0.121331,0.170331,0.286277,0.254575,-0.003995,-0.301461,0.304589,-0.047684,0.046411,-0.184712,0.205615,-0.224722,-0.184466,-0.003063,0.194151,0.242793,-0.17892,-0.116136,0.104678,0.053544,-0.285692,0.248833,-0.296318,-0.080537,-0.066341,0.183953,0.225266,SA,1,1
group_2410,-0.176173,0.115845,-0.119593,0.193319,0.122869,0.211362,0.19309,-0.047684,0.078309,-0.082611,0.205896,0.105118,-0.135323,-0.106069,-0.169608,0.282884,-0.006034,0.114576,-0.182047,0.284107,-0.073685,-0.10229,-0.190973,0.245531,-0.064818,-0.034036,-0.203611,0.193184,-0.092535,0.192069,-0.253847,0.125318,0.08986,0.192504,0.156298,-0.037583,-0.284634,-0.030765,-0.169171,0.150454,-0.276257,0.313427,-0.154796,-0.17515,0.185938,0.271495,0.122516,0.075216,0.222715,0.001748,-0.161124,0.260104,0.18921,-0.085959,-0.234933,0.243783,0.155978,0.206953,0.161718,-0.251174,-0.295617,-0.190311,0.247903,0.201781,-0.232138,-0.081134,0.052416,-0.270308,0.197594,0.054961,-0.043215,0.061176,-0.11133,0.002353,-0.17692,-0.117105,0.197585,-0.22484,0.186508,0.225491,0.165114,-0.247442,-0.136295,-0.130985,-0.241301,-0.074219,0.126516,0.14114,0.119198,-0.070688,0.276171,-0.27531,0.104564,0.035012,-0.239305,0.11749,-0.054054,0.214689,-0.186094,0.064582,0.265793,0.182861,-0.231294,-0.069618,-0.148803,0.269885,0.048142,-0.176442,0.189115,-0.217625,0.116758,-0.185158,0.137643,0.207279,0.078475,-0.117116,0.021337,0.089458,0.191618,-0.00104,-0.248863,0.108256,-0.060224,0.114538,0.143738,0.179638,-0.208279,-0.159147,SA,0,1
group_10374,0.135219,-0.154339,0.201828,-0.122475,-0.043937,-0.198747,-0.102797,0.073716,-0.132533,0.268493,-0.078429,-0.033544,0.206691,0.035889,0.182575,-0.074947,0.112163,-0.11338,0.108029,-0.113584,0.213051,0.174027,0.18481,-0.201721,0.178875,0.118936,0.196292,-0.090367,0.180189,-0.22298,0.038155,-0.170445,-0.231003,-0.147419,-0.217079,-0.073265,0.158563,0.150663,0.143238,-0.202564,0.02627,-0.208203,0.235729,0.128285,-0.11366,-0.053481,-0.24421,-0.179645,-0.14767,-0.125333,0.320169,-0.158427,0.010714,0.000957,0.075467,-0.047216,-0.192597,-0.102087,-0.25103,0.138127,0.117141,0.256035,-0.142057,-0.113127,0.125199,0.306332,-0.177166,0.318458,-0.060344,-0.058487,0.001438,-0.138453,0.272375,0.214863,0.156485,0.175089,-0.195654,-0.009842,-0.198594,-0.20367,-0.177886,0.144064,0.096442,0.196811,0.189458,-0.008451,-0.044339,-0.207155,-0.09885,0.107441,-0.075769,0.226976,-0.135525,-0.126008,0.086518,-0.216902,0.107699,-0.048433,0.082611,-0.070118,-0.221473,-0.201827,0.036792,0.096666,0.141329,-0.099077,-0.172882,0.113755,-0.257575,0.151824,-0.074598,0.122563,-0.147839,-0.104526,-0.074093,0.097913,0.304056,-0.157757,-0.13826,0.168579,0.155615,-0.280416,0.111732,-0.180011,-0.134288,-0.128352,-0.011809,0.031132,SA,1,1
